	YPACETATE	YPDCAFEIN40	YPDHU	YPETHANOL	YPD14	YPDCAFEIN50	YPDKCL2M	YPGALACTOSE	YPD40	YPDCHX05	YPDLICL250MM	YPGLYCEROL	YPD42	YPDCHX1	YPDMV	YPRIBOSE	YPD6AU	YPDCUSO410MM	YPDNACL15M	YPSORBITOL	YPDANISO10	YPDDMSO	YPDNACL1M	YPXYLOSE	YPDANISO20	YPDETOH	YPDNYSTATIN	YPDANISO50	YPDFLUCONAZOLE	YPDSDS	YPDBENOMYL200	YPDFORMAMIDE4	YPDSODIUMMETAARSENITE	YPDBENOMYL500	YPDFORMAMIDE5
ACM_7.re	0.383217356	0.16559389300000002	0.304493272	0.652025869	0.40385821200000005	0.154201038	0.229378306	0.9944014059999999	0.576069407	0.20222268399999999	0.34693865799999996	0.47770888	0.408078555	0.09132425300000001	0.23941101899999997	0.497372904	0.152989512	0.9524620970000001	0.39529189200000003	0.489188829	0.644685589	0.618559819	0.576537662	0.628661447	0.33969458	0.413966558	0.169177755	0.203357368	0.195969625	0.29579588	0.414445657	0.288753495	0.491083786	0.286716147	0.18566691100000002
ACN_8.re	0.423062992	0.089192116	0.45486581600000003	0.549800551	0.47326149	0.073355198	0.143470295	1.0818385959999999	0.707175687	0.312981329	0.319437521	0.448597271	0.723791434	0.08803925300000001	0.14785578300000002	0.423835443	0.387902618	0.332998755	0.280976919	0.435769356	0.805867494	0.6745980229999999	0.426955174	0.43014356600000003	0.414202936	0.47374416	0.11338777300000001	0.17618869899999998	0.509851122	0.11932292	0.313088447	0.34177003100000003	0.069706392	0.33998438299999995	0.216464603
ACP_8.re	0.371547406	0.052806821	0.417752708	0.539373679	0.523339134	0.045612962	0.12250012699999999	0.944214283	0.725378995	0.280528793	0.11676697300000001	0.437300455	0.35529059700000004	0.107598407	0.10380090199999999	0.317224278	0.296540749	1.115119444	0.21132303100000002	0.43572542299999995	0.717302311	0.43809100799999995	0.24276342899999998	0.38713116200000003	0.379854749	0.48486938	0.048913509	0.19862608	0.460630748	0.213488302	0.229263997	0.36732053200000003	0.103274385	0.221209393	0.297914302
ACQ_8.re	0.579224445	0.11649514400000001	0.614592536	1.37736151	1.202972323	0.11241302800000001	0.013595166	1.529975204	1.012783821	1.509619555	0.027732829	1.3568920169999998	0.78610238	1.131268269	0.029205671000000002	1.270111736	0.721151378	0.069830355	0.117303689	1.412181354	1.076809883	0.857130105	0.192067002	1.19834969	1.1181738890000001	0.5045875670000001	0.055977285	0.697369873	0.8921741470000001	0.096099086	0.787228808	0.556104164	0.666581456	0.661359817	0.366719963
ACR_2.re	0.22221822300000002	0.041240394	0.269241453	0.384071449	0.227505657	0.038845784	0.15201863300000001	0.9416172740000001	0.464363511	0.202434525	0.08594643199999999	0.322872537	0.184639902	0.078241164	0.063566581	0.20738172300000002	0.14147219800000002	1.251186567	0.142715159	0.25835764	0.664425759	0.224775335	0.23527002100000002	0.259566592	0.17662304899999998	0.293247245	0.025254762000000004	0.071005064	0.22406341899999999	0.045774259000000005	0.12208751	0.317419465	0.025282749	0.10988958300000001	0.183820927
ACS_2.re	0.376298763	0.153179877	0.340535921	0.46655079299999996	0.499282058	0.12728403300000002	0.246997833	1.3689757280000001	0.5210362070000001	0.083959675	0.140502731	0.462702145	0.274324124	0.067379308	0.280815535	0.312407125	0.108382175	1.379571963	0.238844213	0.404542942	0.652716334	0.6672396070000001	0.29698344	0.451285648	0.186706115	0.389022329	0.115538888	0.10878522	0.30024139899999996	0.21674739199999998	0.25588326899999997	0.452883607	0.029118063	0.390607197	0.272883943
ACT_2.re	0.345659031	0.10413899	0.376778864	0.424949919	0.508233366	0.084249571	0.111943255	0.950023665	0.555951172	0.218188624	0.279334746	0.388304975	0.37144518	0.12299513599999999	0.17705480399999998	0.257197474	0.307722612	0.977706772	0.20114638	0.30960377	0.760455277	0.470304299	0.289535836	0.33761627	0.40901498700000005	0.31286758	0.132170027	0.147158188	0.392999789	0.369252759	0.206330557	0.484181044	0.09756173800000001	0.21624818699999998	0.42153778399999997
ACV_2.re	0.37862005600000004	0.12284336800000001	0.34592254200000006	0.43417182	0.497836609	0.09100417599999999	0.10377702300000001	0.9027657309999999	0.592229699	0.237169495	0.30251158300000003	0.40819814299999996	0.379831984	0.06534884	0.233895336	0.280787446	0.350413473	0.987734021	0.204834304	0.318414429	0.7187819240000001	0.493387024	0.33309432	0.330278997	0.40746249100000004	0.37294236399999997	0.10012592099999999	0.17374984699999999	0.38014770200000003	0.389893534	0.22487953100000002	0.455920004	0.103390661	0.220768102	0.421014218
ADA_2.re	0.363441523	0.337054291	0.35042318200000006	0.649483922	0.41050188299999996	0.26093051300000003	0.149544055	0.7632550440000001	0.506487306	0.525765951	0.1478247	0.6856246140000001	0.454105926	0.22628858899999998	0.06773848	0.48884243899999996	0.052440714000000006	1.026537132	0.12856283699999999	0.505234683	0.515829829	0.618904795	0.193813663	0.537831286	0.31585875199999996	0.503263039	0.04806602	0.281904365	0.337738324	0.0	0.490952988	0.469654953	0.031282121	0.641741996	0.36313139299999997
ADB_2.re	0.364000706	0.088293157	0.381426105	0.579685262	0.46787884799999996	0.074082154	0.267129652	1.143460954	0.78947946	0.313433778	0.183620781	0.550847611	0.507921143	0.14964981	0.15624698	0.45701621600000003	0.40128357299999995	1.173155235	0.268968239	0.49248470200000005	0.621846689	0.506754343	0.276941467	0.481276949	0.36521730799999996	0.430781772	0.063381886	0.21367808	0.5064549429999999	0.16306690699999998	0.21957712699999998	0.315161206	0.151414891	0.22961611899999998	0.204009766
ADC_2.re	0.39636084200000005	0.11816786	0.34547494799999995	0.47588739700000005	0.504133308	0.065219116	0.14785807	1.123797078	0.817366922	0.38411111600000003	0.162157154	0.462937675	0.514938853	0.09181407300000001	0.276180677	0.398681771	0.46137202299999996	0.726213385	0.248063754	0.406192089	0.839627714	0.48360375	0.37434378799999996	0.45284499899999997	0.830685818	0.38337559200000004	0.133384903	0.390347075	0.582226155	0.05284719400000001	0.132199751	0.38499545	0.18349407	0.13584609	0.20154540199999998
ADD_2.re	0.555647094	0.046254077000000005	0.308990825	0.801453027	0.439345582	0.051380047000000005	0.23093806	1.099842787	0.543975991	0.22041431399999997	0.151643975	0.8127373659999999	0.263935315	0.082976572	0.207544427	0.621028436	0.158845997	0.36184190200000005	0.252570978	0.7048677879999999	0.7205542559999999	0.465021488	0.324156801	0.557068204	0.232552464	0.39315496200000005	0.025510162000000003	0.175395871	0.271730339	0.023059081000000002	0.270231151	0.482698103	0.12025973599999999	0.351064764	0.33120731800000003
ADE_2.re	0.442540645	0.40675933700000005	0.547261009	0.547899028	0.46226795	0.34054932200000004	0.371991247	1.160524659	0.672006399	0.44157635100000003	0.108215854	0.594029547	0.558051774	0.220006244	0.219311683	0.48656475899999996	0.35060218	0.167462939	0.173081645	0.598518546	0.632260693	0.565470131	0.24492489	0.6335262620000001	0.507231281	0.46190814399999996	0.195731627	0.21929731100000002	0.467513832	0.305680506	0.289452077	0.43932359200000004	0.119250671	0.47064543799999997	0.205253325
ADF_4.re	0.385659145	0.38288123399999996	0.186859572	0.7676435290000001	0.401711875	0.329736018	0.22647379399999998	0.781311049	0.486873926	0.42147149	0.114146005	0.603830295	0.275945298	0.222744766	0.09841931	0.6386335129999999	0.064823264	0.080110628	0.13556718199999998	0.691767372	0.8260561359999999	0.68325365	0.16841464399999997	0.627090909	0.327306862	0.43599147899999996	0.02276102	0.059663382	0.387558347	0.37906101	0.29242274100000004	0.382092201	0.034265669	0.531480929	0.20489785300000002
ADG_4.re	0.43140526100000004	0.36441927799999996	0.38839283799999996	0.5642177110000001	0.5706992160000001	0.331752443	0.21746600600000002	1.149396935	1.065142872	0.596475379	0.104130012	0.546884585	0.776875553	0.33091766	0.213167898	0.45011150899999997	0.18863430899999997	0.063261089	0.133926513	0.526929898	0.8934263509999999	0.613055908	0.176015444	0.514611445	0.7223240540000001	0.511488365	0.056244703	0.34137744700000006	0.27222786	0.31704396100000004	0.377082992	0.520269125	0.068304675	0.45761756600000003	0.37547062700000006
ADH_4.re	0.324619538	0.162345147	0.5276929570000001	0.7098749540000001	0.5339106220000001	0.11414644199999999	0.10705289300000001	1.0998018379999999	0.8841044090000001	0.16957002300000001	0.46834009200000004	0.37117255200000004	0.711788095	0.097276036	0.21061663600000002	0.273898625	0.316518668	1.073133499	0.287500925	0.377457624	0.734224529	0.530189636	0.48648942700000003	0.3841748	0.349748336	0.490986818	0.24626993100000003	0.19793054	0.36310254299999994	0.499317446	0.28492319	0.49887548299999995	0.603473562	0.261637233	0.386269543
ADI_4.re	0.37595213899999996	0.007798149	0.34814994899999996	0.71453324	0.33897922	0.010387453	0.16509671199999998	0.9468651240000001	0.295196927	0.006329114	0.24594624899999998	0.947601638	0.044817370999999995	0.032650015	0.132379827	0.477885709	0.10809541800000001	1.6212819880000002	0.15384373699999998	0.514337069	0.114225459	0.589839978	0.37226623299999995	0.568588549	0.019361256	0.215610002	0.052724152999999996	0.049848002	0.233510667	0.0	0.191832057	0.470927594	0.062091843	0.349084712	0.214934507
ADK_8.re	0.281977915	0.098373951	0.434128555	0.114950705	0.565185232	0.082658484	0.043663121	0.546165516	0.76703382	0.9909660020000001	0.376654615	0.003863135	0.459470249	0.479399326	0.077182125	0.060673947	0.448819422	0.642212573	0.101011861	0.060665039000000004	0.969953834	0.566813944	0.212433292	0.010486986	1.049353588	0.332882302	0.17116284	0.556566711	0.957893476	0.115855286	0.6712615759999999	0.511314971	0.476335274	0.47739691100000003	0.25585735
ADL_4.re	0.302465676	0.159007895	0.5383519689999999	0.374168877	0.47956691799999995	0.147207058	0.122415152	0.553903413	0.319695833	0.276466912	0.461092615	0.46803271799999996	0.2983913	0.05535415900000001	0.215400919	0.3002039	0.282998933	1.075742455	0.27721059800000003	0.37947047700000003	0.946954583	0.584939007	0.6448646370000001	0.330825633	0.944039125	0.603014915	0.27224987	0.167673535	0.341993331	0.342694217	0.161618202	0.21318327899999998	0.08643734199999999	0.070616319	0.155719264
ADM_2.re	0.301075706	0.017661608	0.296108737	0.5013350000000001	0.379991869	0.036677914	0.022867062	1.2327355770000001	0.5252863839999999	0.149951261	0.270028467	0.537430125	0.41976467799999995	0.082901708	0.161781657	0.38949430399999996	0.19624033100000002	0.382462598	0.074231097	0.577387801	0.275858525	0.65961702	0.353330318	0.533507371	0.107637391	0.42352141299999996	0.176161812	0.149463691	0.201328399	0.20651845	0.19868496100000002	0.43193755799999994	0.037952047999999995	0.161943691	0.242286478
ADN_4.re	0.38746442799999997	0.183889656	0.603944185	0.8743634509999999	0.505085062	0.1629205	0.111277388	1.169019648	1.073248416	0.217019415	0.48777692899999997	0.599031742	0.513389633	0.08459083	0.282220846	0.480620755	0.396971422	1.456705596	0.26209313100000003	0.591507363	0.7452604709999999	0.559742501	0.5296454820000001	0.558327036	0.41381914200000003	0.565341943	0.304878049	0.198190909	0.434096524	0.534226387	0.277590587	0.445232236	0.7368475959999999	0.30188206300000003	0.316926442
ADP_3.re	0.512543925	0.12396841199999999	0.504557648	0.6784564359999999	0.546573778	0.09379208800000001	0.246474298	1.3407875679999999	0.8044426709999999	0.280431838	0.558865562	0.523156883	0.489748201	0.088183581	0.221628623	0.517085528	0.41035550299999995	0.8361409679999999	0.47551084899999996	0.548580257	0.825052443	0.6307173739999999	0.560819349	0.5550383839999999	0.457639759	0.5543821720000001	0.17666118100000003	0.197992335	0.574555257	0.39846790600000004	0.28950190000000003	0.43972851799999996	0.11097725	0.253001792	0.304465992
ADQ_4.re	0.265936904	0.023390161	0.297172256	0.476390886	0.342253866	0.020095141	0.054391666	1.2839746490000001	0.403954052	0.064903628	0.09756255900000001	0.493247602	0.212010842	0.028589977000000003	0.07559081599999999	0.280742552	0.027172834	0.147554932	0.07658592	0.42507590700000003	0.11676371	0.420576815	0.242470505	0.39642303799999995	0.070542372	0.349633679	0.10505759099999999	0.099414739	0.12985663	0.0056573280000000005	0.17557799	0.397319218	0.016138903	0.174277525	0.211498803
ADR_4.re	0.399691434	0.29947265100000003	0.48226669	0.58234674	0.516034506	0.2392282	0.333702784	0.896896728	0.42852512299999995	0.295911585	0.250868184	0.554131931	0.47326983100000003	0.171502496	0.13111132	0.33668988899999996	0.206862286	0.948307019	0.341181899	0.45843042100000003	0.9290146309999999	0.6372244579999999	0.374964302	0.5279296370000001	0.357711139	0.425863239	0.20780598399999997	0.25538477	0.298019339	0.428979203	0.32541808699999997	0.326274236	0.097472356	0.237173367	0.289811314
ADS_4.re	0.420928122	0.196253287	0.444093378	0.557217824	0.598098264	0.182045583	0.152818948	0.639791886	0.635388721	0.49380690000000005	0.231055891	0.623101464	0.405868478	0.246750721	0.17239508899999997	0.36862270700000005	0.414337619	0.987104365	0.215134292	0.483702598	0.672995586	0.40357728600000004	0.21906298899999999	0.47270549	0.38794040700000004	0.46902413200000004	0.271639803	0.253349861	0.59636588	0.147057731	0.290193912	0.45596190700000006	0.180986591	0.25196943899999996	0.335011637
ADT_4.re	0.432190456	0.040793073	0.489487469	0.5064284029999999	0.547139006	0.041006967000000005	0.048370734000000006	0.542170417	0.7728761279999999	0.37538184700000005	0.304214999	0.36616069799999995	0.49065818299999997	0.20091666100000002	0.051247409	0.321311862	0.466969185	1.159422739	0.17157736	0.436935084	0.868199328	0.443321415	0.321850106	0.355534567	0.516749633	0.394178959	0.0453343	0.183656553	0.491676824	0.269526287	0.20986938100000002	0.283046226	0.07389515599999999	0.238630483	0.139507311
ADV_4.re	0.060262155	0.084465469	0.117153867	0.383363469	0.241132171	0.068119475	0.027869712999999997	0.310441572	0.316254012	0.23504395100000003	0.003840246	0.454115864	0.19995369100000002	0.11074212900000001	0.036416785	0.408595017	0.0	0.026282688	0.028814024	0.574602262	0.890381289	0.829178196	0.056061435	0.43404581700000006	0.6494144000000001	0.150435765	0.056378866	0.10774898699999999	0.15356235199999999	0.030373257	0.148908244	0.055692205	0.011316369	0.324141495	0.048911655
AEA_8.re	0.107395453	0.0	0.104873687	0.535565582	0.18493505	0.0	0.0	1.005573808	0.278342524	0.003472222	0.01567988	0.376930626	0.05941039	0.007594959	0.042485275	0.436195987	0.0	1.103575457	0.006329114	0.40422209299999995	0.004545455	0.794454507	0.07618557	0.39063081200000005	0.0049242420000000005	0.222787115	0.017216643	0.010834004	0.286034185	0.0	0.074835372	0.104467651	0.327656913	0.05631495	0.03012963
AEB_8.re	0.31044694100000003	0.030013459	0.207463206	0.553040138	0.60322807	0.02515067	0.033257893999999996	1.305727079	0.303987207	0.251738086	0.070899066	0.413945776	0.24109492300000002	0.091626336	0.178170217	0.35120770100000004	0.282577265	0.143933861	0.051282062999999996	0.467067878	0.28064113	0.619699255	0.09673107	0.45620086	0.24056594	0.100469045	0.23407646	0.22609689	0.437069118	0.270212417	0.264153276	0.246770727	0.153071542	0.25391711100000003	0.20003450899999997
AEC_8.re	0.23259760699999998	0.008351938	0.177122576	0.434627844	0.549062478	0.007598784	0.005175159	0.840244015	0.628506816	0.230664027	0.080818897	0.35316546600000004	0.322766797	0.087237475	0.106888253	0.33256531100000003	0.251717339	0.272593254	0.040827287999999996	0.35363913	0.314894328	0.314996194	0.116068159	0.353545336	0.199128835	0.20360012600000002	0.164590257	0.181827262	0.35651286600000004	0.064352575	0.224503471	0.19483413800000002	0.10886175599999999	0.139213451	0.152274034
AEE_3.re	0.349754884	0.0	0.240749519	0.60603637	0.5737281879999999	0.0	0.06279718	1.129794228	0.484956175	0.201899732	0.071555153	0.8786157529999999	0.276865915	0.052532367	0.22677696100000003	0.582301941	0.23075859399999998	0.516692215	0.12331522199999999	0.642923751	0.632558905	0.614676893	0.22779928100000002	0.64117856	0.322062434	0.35303390000000007	0.20989810000000003	0.21899350199999998	0.38828346	0.173175375	0.297762509	0.126266732	0.447146362	0.465948762	0.163003808
AEF_8.re	0.36264559399999996	0.08268946099999999	0.257656133	0.507718645	0.45797192299999995	0.05893774400000001	0.014540495	0.9729096220000001	0.37848646399999997	0.088850851	0.139984006	0.533095753	0.2284339	0.066120416	0.20814519199999998	0.377507889	0.275677646	0.235554755	0.091123521	0.503296801	0.34411389299999995	0.2028941	0.26371484100000003	0.473108533	0.150412701	0.27083388399999997	0.123281954	0.15062967800000002	0.283220562	0.012178241000000001	0.186343213	0.12617828	0.081820067	0.15424859300000002	0.107457581
AEG_8.re	0.197822888	0.44011393200000004	0.678724762	0.112579852	0.7534480309999999	0.351205376	0.076100486	0.5931861660000001	1.057669667	0.8380250659999999	0.230018158	0.025889081	0.673262927	0.47105751100000004	0.21431451899999998	0.057286397999999995	0.6926545890000001	1.126336505	0.155636873	0.085020054	0.9288946990000001	0.641495764	0.317354988	0.029490274	0.981643155	0.52026176	0.268522823	0.665308406	0.8629195540000001	0.62762609	0.401001499	0.563645291	0.20926383399999998	0.617573836	0.345739215
AEH_3.re	0.343357398	0.09898617900000001	0.20158702899999997	0.336891809	0.45656990799999997	0.081881752	0.020542715	0.6129810529999999	0.73225395	0.168729235	0.07400082599999999	0.21659687	0.444457315	0.046263847999999996	0.096125213	0.22628585	0.32512788	0.537107008	0.058184465	0.27371288899999996	0.64314184	0.480282706	0.11974007	0.22667356600000002	0.229780079	0.485589362	0.097835111	0.169777452	0.499637531	0.3141698	0.336662271	0.32074855399999996	0.134690662	0.461134221	0.22367578100000002
AEI_3.re	0.124394912	0.026893643	0.083810808	0.366057311	0.222523788	0.021518911	0.058749458	1.045330822	0.530479044	0.029286092000000003	0.080935187	0.472921043	0.143269936	0.021716807	0.026346897	0.308134211	0.023489101000000002	0.040801653	0.054334212	0.33374486600000003	0.380856959	0.473659756	0.23256131	0.44710833200000005	0.02701571	0.149616487	0.066391147	0.031493046000000004	0.100236726	0.032214336	0.06447984	0.041054702	0.015880388	0.06313702	0.039002434
AEK_3.re	0.126065815	0.007918551999999999	0.247553592	0.012635378999999999	0.276141667	0.0	0.069244845	0.035390644	0.030378317000000002	0.142628224	0.17744821100000002	0.009025271	0.0	0.078694783	0.105302862	0.043479852	0.094394503	0.015306122	0.019633508	0.0797635	0.069232348	0.240149695	0.11500664699999999	0.011673152	0.026462173999999998	0.083545648	0.0	0.0671576	0.672363963	0.0	0.374975784	0.149987323	0.397734715	0.062105300999999995	0.11290967699999999
AEL_3.re	0.330894162	0.054686125999999995	0.46541431299999997	0.451955777	0.425214265	0.068182139	0.04841513	1.008221552	0.41828691700000004	0.098566994	0.228216439	0.42092450299999995	0.205841953	0.041131907999999995	0.157975011	0.307172713	0.3480844	1.072479094	0.248677747	0.480156696	0.246312014	0.540856612	0.34916188600000003	0.412954773	0.142140204	0.406614716	0.212001789	0.180246404	0.381521791	0.33202155	0.215383782	0.334677207	0.23258895699999999	0.161523719	0.194336646
AEM_3.re	0.204692607	0.0	0.092966316	0.312289528	0.17801931399999998	0.0	0.020715962	0.718673131	0.066441072	0.0	0.082675582	0.451384622	0.0	0.0	0.164672677	0.33673924899999996	0.0	1.539740053	0.039876761000000004	0.39497582700000006	0.010689677	0.283753665	0.093832977	0.41011267700000004	0.014388488999999999	0.059749035	0.05	0.038728122000000004	0.153301722	0.0	0.215257239	0.018156425	0.076474748	0.150489801	0.022276536
AEN_3.re	0.094948984	0.063844987	0.20059064	0.253686546	0.39682438299999995	0.060794627999999996	0.057012229000000005	0.576929339	0.574395374	0.34908443299999997	0.073363871	0.24541195	0.448271342	0.11658305699999999	0.16937870600000002	0.18189526600000003	0.208281228	0.041115971	0.059454995999999996	0.284685636	0.834373061	0.22054834399999998	0.079259126	0.271133815	0.69762197	0.318422021	0.10613970800000001	0.223410175	0.560683664	0.003592814	0.22057328199999998	0.056248659000000006	0.119778964	0.26328390100000004	0.049874972000000004
AEP_3.re	0.15397196900000001	0.034662634	0.152982304	0.453873979	0.34532401100000004	0.05309246	0.08852992800000001	1.27272427	0.19961009	0.008988764	0.128131837	0.615413262	0.137329657	0.039746466	0.15165635800000002	0.57741497	0.13740018199999998	0.316413725	0.118224002	0.609607576	0.314425882	0.312444248	0.196237386	0.5997429470000001	0.079055593	0.06269697	0.09410294300000001	0.064478279	0.37191041799999996	0.07569158200000001	0.11002996300000001	0.32085787600000004	0.101804812	0.04379153400000001	0.113399319
AEQ_3.re	0.264443217	0.012386963	0.106382348	0.432507717	0.405008095	0.008911222	0.005597416	0.978376075	0.254629879	0.043588642000000004	0.013179676999999999	0.380723971	0.105559586	0.036909199	0.075942726	0.394828004	0.044098857000000005	0.065147828	0.0	0.460917742	0.13868002599999998	0.49213469600000004	0.03524529	0.387539463	0.03760807	0.248113102	0.02124183	0.057873929000000005	0.17591780899999998	0.0	0.13044908300000002	0.209140613	0.30595127899999996	0.128742708	0.11303437300000001
AER_4.re	0.130935764	0.192224642	0.525051809	0.034161593999999997	0.7467630679999999	0.17795123899999998	0.198400352	1.014248273	0.719378313	0.719076525	0.528360576	0.032795816	0.40945984799999996	0.21947642399999998	0.368468649	0.036076428	0.276882682	1.397789749	0.296433863	0.049752752000000004	1.421074872	0.851185008	0.57301639	0.067022665	1.453659222	0.445867613	0.095563657	0.7205698709999999	1.4308375230000001	0.137290572	0.543803616	0.378881905	1.291939245	0.59552635	0.287574775
AES_4.re	0.33949808	0.12684357400000001	0.283142922	0.55855594	0.401634638	0.07694032599999999	0.122146379	0.5127059110000001	0.039814519	0.36269439299999995	0.10728107	0.498816986	0.0	0.08706767900000001	0.06665649400000001	0.379879595	0.047989638	0.989653392	0.149899058	0.41372099100000004	0.9502661840000001	0.271230666	0.24233906	0.40933241200000003	0.7609706540000001	0.383747359	0.07923927900000001	0.131255386	0.597406265	0.007947977	0.185503313	0.163908942	0.021593453	0.255496927	0.110895856
AET_5.re	0.295339891	0.051552920999999995	0.23744979	0.479197119	0.471637346	0.043031457	0.125267928	0.31116978	0.37444093700000003	0.18951736	0.419810255	0.16256981	0.13801608099999998	0.08877095800000001	0.15122701300000002	0.108456834	0.282850568	0.678261385	0.22701868600000003	0.194839345	0.27161009399999997	0.338498101	0.362892469	0.179197217	0.211589711	0.330040574	0.063564732	0.252741215	0.576930344	0.024997112999999998	0.39932148	0.26617967	0.487358158	0.296210737	0.21761697
AEV_5.re	0.20761316600000002	0.0942443	0.227939786	0.095385306	0.663209528	0.09482455	0.055138358	0.788593095	0.794063382	0.705020182	0.253665856	0.03738427	0.447544775	0.217231643	0.159982323	0.06769718799999999	0.376834224	1.282232238	0.128894423	0.089036978	0.934449848	0.468267867	0.229118126	0.039845723	0.924129935	0.127688062	0.221707763	0.344973256	0.6818455929999999	0.08724505099999999	0.262827036	0.309460008	0.156820656	0.137683053	0.18893463
AFA_4.re	0.55145841	0.050741529	0.388091019	0.563226543	0.573256543	0.04680869	0.06578526900000001	1.084792635	0.591179354	0.216787567	0.24155803399999998	0.382187105	0.23231435399999997	0.10079685	0.242701943	0.43603762799999995	0.257193863	0.886263446	0.142894943	0.37829741299999997	0.452771081	0.47300962799999996	0.201529255	0.382745746	0.26430878399999996	0.266170032	0.062399650999999993	0.228747185	0.43500495899999997	0.027786564	0.20972498	0.276965767	0.5830149920000001	0.105636177	0.141407924
